sales_id,order_id,product_id,price_per_unit,quantity,total_price
44671,12420,785,358,3,1074
44672,12421,917,395,6,2370
44673,12421,561,335,1,335
44674,12421,1050,442,4,1768
44675,12421,120,319,5,1595
44676,12421,894,52,10,520
44677,12422,375,415,9,3735
44678,12422,761,123,4,492
44679,12422,595,274,1,274
44680,12423,1193,377,3,1131
44681,12423,478,137,7,959
44682,12423,817,84,4,336
44683,12423,408,431,5,2155
44684,12424,287,286,1,286
44685,12424,368,55,5,275
44686,12425,398,334,9,3006
44687,12425,305,269,3,807
44688,12425,745,297,7,2079
44689,12425,94,469,10,4690
44690,12426,697,428,6,2568
44691,12426,873,23,10,230
44692,12426,81,478,5,2390
44693,12426,1238,302,2,604
44694,12426,67,193,4,772
44695,12427,1257,181,9,1629
44696,12427,714,457,8,3656
44697,12427,88,232,8,1856
44698,12427,233,424,3,1272
44699,12428,455,76,2,152
44700,12428,196,172,5,860
44701,12428,1075,474,7,3318
44702,12428,322,445,9,4005
44703,12429,731,121,3,363
44704,12429,919,67,2,134
44705,12429,785,130,9,1170
44706,12430,1062,82,9,738
44707,12430,691,193,3,579
44708,12431,290,242,3,726
44709,12431,173,295,9,2655
44710,12431,395,161,1,161
44711,12431,398,467,1,467
44712,12432,543,288,10,2880
44713,12432,922,414,4,1656
44714,12432,854,254,6,1524
44715,12432,1030,164,6,984
44716,12432,226,138,1,138
44717,12433,287,330,4,1320
44718,12433,2,127,2,254
44719,12434,1032,441,8,3528
44720,12434,881,378,8,3024
44721,12435,977,323,1,323
44722,12435,164,139,10,1390
44723,12435,867,125,5,625
44724,12436,351,344,10,3440
44725,12436,869,291,7,2037
44726,12436,88,447,10,4470
44727,12437,572,250,5,1250
44728,12437,832,249,6,1494
44729,12437,330,136,1,136
44730,12437,100,221,9,1989
44731,12437,1165,278,3,834
44732,12438,564,234,8,1872
44733,12438,806,349,9,3141
44734,12439,563,385,2,770
44735,12439,398,460,4,1840
44736,12440,1123,130,8,1040
44737,12440,724,155,1,155
44738,12440,796,58,8,464
44739,12440,978,27,6,162
44740,12440,1050,309,1,309
44741,12441,762,388,9,3492
44742,12441,552,378,4,1512
44743,12442,997,437,5,2185
44744,12442,360,59,2,118
44745,12442,170,260,3,780
44746,12442,731,148,2,296
44747,12443,528,397,5,1985
44748,12443,1014,404,3,1212
44749,12443,194,392,9,3528
44750,12444,210,127,2,254
44751,12444,197,408,6,2448
44752,12444,34,316,7,2212
44753,12444,724,249,2,498
44754,12444,906,339,1,339
44755,12445,169,228,4,912
44756,12445,9,217,2,434
44757,12445,307,332,7,2324
44758,12445,496,407,6,2442
44759,12446,30,144,7,1008
44760,12446,1126,382,9,3438
44761,12446,254,305,5,1525
44762,12446,981,12,3,36
44763,12446,1100,471,10,4710
44764,12447,534,463,4,1852
44765,12447,417,137,7,959
44766,12447,634,80,3,240
44767,12448,724,169,1,169
44768,12448,353,12,7,84
44769,12448,917,342,3,1026
44770,12448,873,404,9,3636
44771,12449,1212,91,10,910
44772,12449,514,246,8,1968
44773,12449,1225,375,3,1125
44774,12449,14,382,10,3820
44775,12449,1080,348,4,1392
44776,12450,92,14,1,14
44777,12450,209,352,6,2112
44778,12450,141,159,7,1113
44779,12451,225,245,4,980
44780,12451,119,313,10,3130
44781,12451,99,297,5,1485
44782,12451,972,415,10,4150
44783,12452,942,368,1,368
44784,12452,810,475,6,2850
44785,12452,332,153,1,153
44786,12452,1115,293,6,1758
44787,12452,989,26,3,78
44788,12453,488,294,3,882
44789,12453,275,292,9,2628
44790,12453,105,173,6,1038
44791,12453,658,50,6,300
44792,12453,1199,281,4,1124
44793,12454,474,327,8,2616
44794,12454,1212,179,1,179
44795,12455,1,440,7,3080
44796,12455,827,228,2,456
44797,12455,1179,252,9,2268
44798,12455,769,89,7,623
44799,12455,951,282,7,1974
44800,12456,784,79,5,395
44801,12456,176,98,5,490
44802,12457,351,199,3,597
44803,12457,773,198,8,1584
44804,12458,818,389,6,2334
44805,12458,622,497,8,3976
44806,12459,1082,26,5,130
44807,12459,860,245,1,245
44808,12459,314,125,9,1125
44809,12460,350,141,5,705
44810,12460,317,349,3,1047
44811,12461,444,339,4,1356
44812,12461,693,227,6,1362
44813,12462,863,478,1,478
44814,12462,361,21,4,84
44815,12462,20,149,7,1043
44816,12463,896,204,1,204
44817,12463,75,399,3,1197
44818,12464,958,287,10,2870
44819,12464,1220,269,8,2152
44820,12464,772,396,5,1980
44821,12464,887,458,10,4580
44822,12464,410,201,9,1809
44823,12465,1178,377,4,1508
44824,12465,323,195,1,195
44825,12465,861,257,2,514
44826,12465,179,372,4,1488
44827,12465,682,231,3,693
44828,12466,642,466,9,4194
44829,12466,858,165,2,330
44830,12466,362,448,5,2240
44831,12466,113,45,5,225
44832,12467,1234,496,8,3968
44833,12467,749,160,2,320
44834,12467,867,252,8,2016
44835,12467,778,274,6,1644
44836,12468,891,314,7,2198
44837,12468,1056,137,3,411
44838,12469,132,360,6,2160
44839,12469,675,343,7,2401
44840,12470,1077,276,7,1932
44841,12470,861,405,2,810
44842,12470,622,393,2,786
44843,12470,1239,23,2,46
44844,12470,869,459,5,2295
44845,12471,221,256,2,512
44846,12471,1175,357,10,3570
44847,12472,903,402,3,1206
44848,12472,700,454,4,1816
44849,12472,708,57,5,285
44850,12473,233,130,8,1040
44851,12473,1129,133,7,931
44852,12473,1193,338,3,1014
44853,12474,642,111,8,888
44854,12474,476,212,9,1908
44855,12474,201,373,5,1865
44856,12474,131,221,4,884
44857,12475,338,88,4,352
44858,12475,1078,344,5,1720
44859,12476,351,413,7,2891
44860,12476,380,298,4,1192
44861,12477,917,406,6,2436
44862,12477,1120,141,6,846
44863,12477,697,217,7,1519
44864,12477,515,432,3,1296
44865,12477,586,410,1,410
44866,12478,1203,464,3,1392
44867,12478,927,93,2,186
44868,12478,537,75,8,600
44869,12479,216,257,10,2570
44870,12479,77,375,5,1875
44871,12479,14,112,3,336
44872,12479,704,258,4,1032
44873,12479,1202,488,7,3416
44874,12480,923,164,6,984
44875,12480,1017,399,4,1596
44876,12481,674,41,9,369
44877,12481,121,55,2,110
44878,12481,749,427,2,854
44879,12481,1219,188,4,752
44880,12482,676,478,6,2868
44881,12482,1233,367,4,1468
44882,12482,45,179,7,1253
44883,12482,78,81,9,729
44884,12482,833,127,8,1016
44885,12483,827,298,5,1490
44886,12483,1125,384,7,2688
44887,12484,362,287,4,1148
44888,12484,1010,245,7,1715
44889,12485,188,353,3,1059
44890,12485,708,481,2,962
44891,12485,1176,367,7,2569
44892,12485,276,13,9,117
44893,12486,704,107,8,856
44894,12486,159,92,8,736
44895,12486,1069,452,1,452
44896,12486,530,393,4,1572
44897,12486,264,211,2,422
44898,12487,842,14,4,56
44899,12487,85,55,2,110
44900,12487,1047,158,4,632
44901,12487,351,230,2,460
44902,12488,801,139,7,973
44903,12488,104,109,9,981
44904,12488,168,225,8,1800
44905,12489,620,120,8,960
44906,12489,627,101,7,707
44907,12489,1162,170,7,1190
44908,12489,965,271,5,1355
44909,12489,904,408,8,3264
44910,12490,947,152,6,912
44911,12490,253,34,7,238
44912,12490,1013,433,8,3464
44913,12490,989,241,6,1446
44914,12491,374,349,10,3490
44915,12491,11,301,5,1505
44916,12491,556,53,4,212
44917,12491,306,266,1,266
44918,12491,808,78,4,312
44919,12492,828,324,10,3240
44920,12492,903,96,10,960
44921,12492,824,227,2,454
44922,12492,746,262,8,2096
44923,12492,1172,242,1,242
44924,12493,778,143,7,1001
44925,12493,818,66,6,396
44926,12493,893,11,2,22
44927,12494,364,498,10,4980
44928,12494,357,319,6,1914
44929,12495,366,38,1,38
44930,12495,1106,43,4,172
44931,12495,910,240,5,1200
44932,12495,1017,131,4,524
44933,12495,395,32,2,64
44934,12496,16,398,2,796
44935,12496,147,400,8,3200
44936,12496,763,72,3,216
44937,12496,640,94,7,658
44938,12497,4,461,4,1844
44939,12497,600,337,6,2022
44940,12497,1158,430,4,1720
44941,12497,114,81,5,405
44942,12497,813,305,5,1525
44943,12498,910,139,10,1390
44944,12498,1044,276,7,1932
44945,12499,1203,295,7,2065
44946,12499,768,95,5,475
44947,12499,537,46,8,368
44948,12500,722,438,10,4380
44949,12500,693,322,2,644
44950,12500,792,361,4,1444
44951,12500,234,249,9,2241
44952,12501,346,474,9,4266
44953,12501,898,358,8,2864
44954,12501,332,379,7,2653
44955,12501,361,72,1,72
44956,12501,1081,171,4,684
44957,12502,1022,484,5,2420
44958,12502,397,416,9,3744
44959,12502,1140,305,3,915
44960,12503,1155,174,2,348
44961,12503,373,315,5,1575
44962,12503,1104,393,2,786
44963,12504,194,171,6,1026
44964,12504,217,313,4,1252
44965,12504,955,199,4,796
44966,12504,570,68,1,68
44967,12504,855,115,2,230
44968,12505,530,421,5,2105
44969,12505,535,261,6,1566
44970,12505,153,425,4,1700
44971,12505,355,284,9,2556
44972,12506,1062,411,10,4110
44973,12506,471,457,1,457
44974,12506,572,293,5,1465
44975,12506,37,167,1,167
44976,12507,1232,152,3,456
44977,12507,39,209,6,1254
44978,12507,1247,312,1,312
44979,12507,992,111,9,999
44980,12508,127,397,5,1985
44981,12508,55,268,2,536
44982,12508,538,48,9,432
44983,12508,227,37,8,296
44984,12508,1102,337,9,3033
44985,12509,78,267,3,801
44986,12509,88,97,10,970
44987,12509,29,406,5,2030
44988,12509,152,95,9,855
44989,12509,956,498,1,498
44990,12510,268,492,7,3444
44991,12510,808,117,7,819
44992,12511,9,153,8,1224
44993,12511,152,323,1,323
44994,12512,587,99,3,297
44995,12512,378,367,5,1835
44996,12512,567,346,4,1384
44997,12513,558,412,8,3296
44998,12513,72,439,2,878
44999,12513,100,392,7,2744
45000,12514,817,393,1,393
45001,12514,1240,320,9,2880
45002,12514,356,480,6,2880
45003,12515,178,141,6,846
45004,12515,109,245,6,1470
45005,12515,289,249,6,1494
45006,12515,846,421,10,4210
45007,12515,1044,463,7,3241
45008,12516,888,368,3,1104
45009,12516,593,294,4,1176
45010,12516,480,472,9,4248
45011,12516,1169,291,2,582
45012,12517,1061,298,3,894
45013,12517,835,348,4,1392
45014,12517,947,95,6,570
45015,12517,114,472,3,1416
45016,12518,584,420,2,840
45017,12518,1019,328,5,1640
45018,12519,745,261,7,1827
45019,12519,714,221,6,1326
45020,12520,315,295,9,2655
45021,12520,832,464,3,1392
45022,12520,1234,455,6,2730
45023,12521,899,239,6,1434
45024,12521,567,282,9,2538
45025,12521,915,322,6,1932
45026,12521,1052,193,4,772
45027,12521,301,479,4,1916
45028,12522,43,307,9,2763
45029,12522,859,63,2,126
45030,12522,772,371,1,371
45031,12522,760,70,5,350
45032,12523,249,475,9,4275
45033,12523,347,463,5,2315
45034,12524,1228,467,9,4203
45035,12524,61,94,1,94
45036,12524,96,19,7,133
45037,12525,858,41,6,246
45038,12525,1133,407,2,814
45039,12525,70,334,2,668
45040,12525,494,386,1,386
45041,12526,172,484,2,968
45042,12526,471,497,5,2485
45043,12526,435,215,9,1935
45044,12526,1156,280,1,280
45045,12527,985,265,5,1325
45046,12527,326,489,10,4890
45047,12527,403,500,5,2500
45048,12527,626,426,6,2556
45049,12527,101,176,1,176
45050,12528,314,477,3,1431
45051,12528,1007,207,10,2070
45052,12528,138,114,4,456
45053,12529,790,262,5,1310
45054,12529,1062,256,4,1024
45055,12530,772,418,9,3762
45056,12530,1085,55,5,275
45057,12530,1030,205,3,615
45058,12531,396,393,8,3144
45059,12531,389,178,3,534
45060,12531,1181,364,7,2548
45061,12532,704,315,1,315
45062,12532,1187,298,9,2682
45063,12532,716,440,9,3960
45064,12533,82,398,10,3980
45065,12533,198,434,3,1302
45066,12533,660,75,4,300
45067,12534,204,404,2,808
45068,12534,480,161,4,644
45069,12534,576,279,10,2790
45070,12535,744,356,5,1780
45071,12535,1242,495,2,990
45072,12536,285,37,9,333
45073,12536,816,382,10,3820
45074,12536,837,325,9,2925
45075,12537,731,270,1,270
45076,12537,542,67,4,268
45077,12537,46,127,2,254
45078,12537,469,92,2,184
45079,12537,486,227,6,1362
45080,12538,837,84,6,504
45081,12538,26,47,7,329
45082,12538,434,94,10,940
45083,12539,32,49,9,441
45084,12539,958,413,10,4130
45085,12539,63,368,3,1104
45086,12539,836,178,10,1780
45087,12540,1097,31,6,186
45088,12540,1119,300,8,2400
45089,12540,932,388,10,3880
45090,12540,835,255,10,2550
45091,12541,469,378,6,2268
45092,12541,559,363,10,3630
45093,12542,1048,164,5,820
45094,12542,464,55,3,165
45095,12542,906,351,2,702
45096,12542,540,48,2,96
45097,12543,751,432,9,3888
45098,12543,547,498,5,2490
45099,12543,473,404,7,2828
45100,12544,271,185,1,185
45101,12544,844,426,5,2130
45102,12544,763,329,8,2632
45103,12544,564,389,3,1167
45104,12545,98,336,3,1008
45105,12545,1011,280,9,2520
45106,12545,1142,204,1,204
45107,12545,208,498,5,2490
45108,12545,368,498,10,4980
45109,12546,1163,177,3,531
45110,12546,741,483,10,4830
45111,12546,572,213,6,1278
45112,12547,804,28,2,56
45113,12547,284,478,9,4302
45114,12547,1141,335,7,2345
45115,12548,329,188,3,564
45116,12548,583,38,7,266
45117,12548,751,35,3,105
45118,12548,522,434,5,2170
45119,12548,974,473,7,3311
45120,12549,184,247,7,1729
45121,12549,307,13,6,78
45122,12549,170,385,8,3080
45123,12550,728,43,1,43
45124,12550,50,290,5,1450
45125,12550,651,304,5,1520
45126,12551,845,477,2,954
45127,12551,928,239,10,2390
45128,12551,1151,332,1,332
45129,12551,264,292,4,1168
45130,12552,964,213,4,852
45131,12552,991,259,3,777
45132,12552,1145,271,2,542
45133,12552,933,126,4,504
45134,12552,704,149,7,1043
45135,12553,807,41,6,246
45136,12553,980,303,7,2121
45137,12553,1107,228,5,1140
45138,12553,978,25,9,225
45139,12554,175,35,10,350
45140,12554,791,230,9,2070
45141,12554,759,390,3,1170
45142,12555,707,319,10,3190
45143,12555,783,303,5,1515
45144,12555,497,97,6,582
45145,12555,478,332,8,2656
45146,12556,21,38,7,266
45147,12556,230,292,10,2920
45148,12557,1120,28,3,84
45149,12557,9,330,3,990
45150,12558,1184,312,7,2184
45151,12558,449,152,3,456
45152,12558,539,273,4,1092
45153,12559,1097,54,1,54
45154,12559,961,279,1,279
45155,12559,535,454,9,4086
45156,12560,1158,488,6,2928
45157,12560,937,117,6,702
45158,12560,337,481,8,3848
45159,12561,435,194,5,970
45160,12561,226,29,8,232
45161,12561,961,72,2,144
45162,12561,838,232,10,2320
45163,12562,151,146,6,876
45164,12562,194,203,8,1624
45165,12562,553,62,9,558
45166,12563,417,170,6,1020
45167,12563,712,146,1,146
45168,12563,518,221,7,1547
45169,12563,381,417,10,4170
45170,12563,643,133,6,798
45171,12564,645,426,10,4260
45172,12564,1254,448,9,4032
45173,12565,913,482,2,964
45174,12565,744,359,5,1795
45175,12565,181,73,2,146
45176,12565,894,326,6,1956
45177,12565,623,334,6,2004
45178,12566,694,46,10,460
45179,12566,186,57,9,513
45180,12566,1129,163,2,326
45181,12567,1222,302,6,1812
45182,12567,280,306,6,1836
45183,12567,340,154,10,1540
45184,12567,714,268,10,2680
45185,12568,427,233,4,932
45186,12568,1085,376,6,2256
45187,12568,688,146,2,292
45188,12568,122,464,4,1856
45189,12569,683,184,2,368
45190,12569,557,442,3,1326
45191,12570,668,277,10,2770
45192,12570,58,382,4,1528
45193,12570,35,439,3,1317
45194,12571,376,397,9,3573
45195,12571,550,278,4,1112
45196,12571,1038,212,5,1060
45197,12571,689,160,5,800
45198,12571,124,293,10,2930
45199,12572,940,214,5,1070
45200,12572,929,423,4,1692
45201,12573,45,90,6,540
45202,12573,596,186,4,744
45203,12573,934,327,7,2289
45204,12573,295,445,8,3560
45205,12573,338,168,6,1008
45206,12574,723,234,3,702
45207,12574,83,201,8,1608
45208,12574,1103,113,5,565
45209,12574,515,449,1,449
45210,12574,557,139,7,973
45211,12575,1119,99,8,792
45212,12575,932,52,7,364
45213,12576,388,381,6,2286
45214,12576,652,137,3,411
45215,12576,215,431,2,862
45216,12576,507,53,6,318
45217,12576,633,224,5,1120
45218,12577,302,68,10,680
45219,12577,220,424,4,1696
45220,12578,521,372,10,3720
45221,12578,1017,284,6,1704
45222,12578,879,314,8,2512
45223,12579,151,410,5,2050
45224,12579,629,468,7,3276
45225,12579,747,338,7,2366
45226,12579,797,59,1,59
45227,12580,310,53,8,424
45228,12580,304,326,3,978
45229,12580,183,166,4,664
45230,12580,493,271,9,2439
45231,12581,591,137,2,274
45232,12581,222,49,8,392
45233,12581,694,26,9,234
45234,12581,1097,338,4,1352
45235,12582,1034,144,3,432
45236,12582,268,478,10,4780
45237,12582,750,279,3,837
45238,12583,124,403,5,2015
45239,12583,844,60,6,360
45240,12584,1213,167,10,1670
45241,12584,264,480,9,4320
45242,12585,499,485,2,970
45243,12585,588,380,6,2280
45244,12585,1072,282,1,282
45245,12585,782,53,4,212
45246,12586,626,48,8,384
45247,12586,324,94,4,376
45248,12586,865,109,1,109
45249,12586,618,172,7,1204
45250,12586,1129,313,5,1565
45251,12587,801,486,5,2430
45252,12587,697,282,8,2256
45253,12587,501,44,7,308
45254,12587,1122,272,9,2448
45255,12588,917,363,4,1452
45256,12588,515,496,7,3472
45257,12589,826,14,4,56
45258,12589,370,329,9,2961
45259,12589,1162,137,5,685
45260,12590,165,122,10,1220
45261,12590,1206,109,7,763
45262,12590,333,326,7,2282
45263,12590,896,457,2,914
45264,12590,828,90,6,540
45265,12591,595,126,9,1134
45266,12591,1126,30,3,90
45267,12591,1107,305,6,1830
45268,12592,572,110,10,1100
45269,12592,1114,146,9,1314
45270,12593,857,223,4,892
45271,12593,1060,66,5,330
45272,12593,741,466,3,1398
45273,12593,139,109,8,872
45274,12593,910,282,8,2256
45275,12594,662,324,8,2592
45276,12594,309,87,8,696
45277,12594,636,180,2,360
45278,12595,1213,145,8,1160
45279,12595,270,304,5,1520
45280,12596,356,72,3,216
45281,12596,257,120,4,480
45282,12596,1188,70,8,560
45283,12597,684,264,8,2112
45284,12597,621,241,10,2410
45285,12597,958,492,3,1476
45286,12598,854,223,10,2230
45287,12598,984,114,9,1026
45288,12598,837,409,2,818
45289,12598,1222,119,9,1071
45290,12598,444,167,6,1002
45291,12599,322,175,7,1225
45292,12599,658,305,9,2745
45293,12599,629,232,2,464
45294,12600,950,200,1,200
45295,12600,1233,32,8,256
45296,12600,971,113,10,1130
45297,12600,389,356,3,1068
45298,12601,398,490,5,2450
45299,12601,963,370,8,2960
45300,12602,211,98,9,882
45301,12602,237,358,10,3580
45302,12602,179,258,6,1548
45303,12602,871,81,2,162
45304,12603,1152,99,6,594
45305,12603,1184,39,4,156
45306,12603,308,294,3,882
45307,12604,1040,449,4,1796
45308,12604,691,104,3,312
45309,12604,74,227,8,1816
45310,12604,966,266,10,2660
45311,12604,989,380,1,380
45312,12605,798,305,5,1525
45313,12605,101,238,10,2380
45314,12606,900,361,8,2888
45315,12606,49,136,4,544
45316,12606,286,167,10,1670
45317,12606,343,309,9,2781
45318,12606,365,449,9,4041
45319,12607,518,282,3,846
45320,12607,505,78,7,546
45321,12607,691,414,7,2898
45322,12607,490,498,3,1494
45323,12607,11,358,9,3222
45324,12608,780,444,10,4440
45325,12608,958,15,7,105
45326,12609,201,230,9,2070
45327,12609,155,198,7,1386
45328,12609,346,198,4,792
45329,12609,125,393,7,2751
45330,12609,357,29,4,116
45331,12610,910,370,2,740
45332,12610,716,132,8,1056
45333,12611,617,283,8,2264
45334,12611,276,406,4,1624
45335,12611,1139,38,7,266
45336,12611,1045,309,4,1236
45337,12611,982,342,1,342
45338,12612,152,146,6,876
45339,12612,379,494,6,2964
45340,12612,890,477,9,4293
45341,12613,415,331,2,662
45342,12613,82,496,6,2976
45343,12613,834,326,10,3260
45344,12614,762,418,1,418
45345,12614,941,168,7,1176
45346,12614,745,217,10,2170
45347,12614,1155,420,3,1260
45348,12614,343,297,10,2970
45349,12615,931,422,2,844
45350,12615,645,471,2,942
45351,12615,852,329,9,2961
45352,12615,550,16,10,160
45353,12615,1195,323,6,1938
45354,12616,769,209,9,1881
45355,12616,1000,221,6,1326
45356,12616,742,365,5,1825
45357,12617,570,55,5,275
45358,12617,5,316,3,948
45359,12618,1038,286,10,2860
45360,12618,373,173,8,1384
45361,12618,1144,480,10,4800
45362,12618,389,304,7,2128
45363,12619,799,176,3,528
45364,12619,325,460,3,1380
45365,12620,4,87,6,522
45366,12620,313,437,4,1748
45367,12620,409,277,8,2216
45368,12621,722,338,3,1014
45369,12621,224,129,10,1290
45370,12622,1191,89,9,801
45371,12622,208,163,10,1630
45372,12622,817,36,10,360
45373,12622,787,205,4,820
45374,12623,19,354,10,3540
45375,12623,897,43,10,430
45376,12623,110,423,1,423
45377,12624,805,125,3,375
45378,12624,754,78,5,390
45379,12624,1033,239,1,239
45380,12624,379,382,8,3056
45381,12624,861,84,1,84
45382,12625,283,436,5,2180
45383,12625,1187,157,8,1256
45384,12625,198,371,5,1855
45385,12625,190,105,5,525
45386,12625,553,254,9,2286
45387,12626,722,446,8,3568
45388,12626,133,319,2,638
45389,12627,394,499,9,4491
45390,12627,507,352,1,352
45391,12627,229,106,7,742
45392,12627,1111,425,6,2550
45393,12627,871,434,7,3038
45394,12628,1258,95,2,190
45395,12628,424,179,9,1611
45396,12628,521,212,5,1060
45397,12628,517,217,4,868
45398,12628,748,181,3,543
45399,12629,1066,390,10,3900
45400,12629,972,298,10,2980
45401,12629,619,349,10,3490
45402,12629,399,411,2,822
45403,12630,401,201,9,1809
45404,12630,604,14,3,42
45405,12630,490,407,4,1628
45406,12630,837,78,10,780
45407,12630,718,163,7,1141
45408,12631,1152,334,8,2672
45409,12631,4,294,10,2940
45410,12632,1102,402,9,3618
45411,12632,986,130,2,260
45412,12633,399,484,8,3872
45413,12633,1137,261,6,1566
45414,12634,887,147,8,1176
45415,12634,103,416,10,4160
45416,12634,409,270,3,810
45417,12634,1003,101,10,1010
45418,12634,465,88,7,616
45419,12635,1011,13,4,52
45420,12635,659,312,8,2496
45421,12635,398,423,5,2115
45422,12635,1126,479,3,1437
45423,12635,886,214,8,1712
45424,12636,1178,288,8,2304
45425,12636,655,228,7,1596
45426,12636,26,452,5,2260
45427,12637,165,196,4,784
45428,12637,385,86,7,602
45429,12638,1045,176,5,880
45430,12638,828,426,8,3408
45431,12639,119,292,7,2044
45432,12639,381,229,7,1603
45433,12640,886,465,10,4650
45434,12640,615,214,1,214
45435,12640,563,181,8,1448
45436,12641,910,114,4,456
45437,12641,236,393,4,1572
45438,12641,501,133,6,798
45439,12641,1157,417,7,2919
45440,12642,370,34,9,306
45441,12642,191,379,5,1895
45442,12642,15,484,5,2420
45443,12642,1215,42,2,84
45444,12643,860,303,2,606
45445,12643,43,241,8,1928
45446,12643,1014,477,6,2862
45447,12644,478,252,4,1008
45448,12644,189,232,6,1392
45449,12645,913,321,10,3210
45450,12645,1218,389,7,2723
45451,12645,795,468,3,1404
45452,12646,32,176,3,528
45453,12646,1198,243,5,1215
45454,12646,425,334,2,668
45455,12646,1010,78,9,702
45456,12647,517,268,10,2680
45457,12647,728,41,2,82
45458,12648,525,329,8,2632
45459,12648,1258,41,6,246
45460,12648,1111,210,9,1890
45461,12649,161,352,2,704
45462,12649,761,111,6,666
45463,12649,1157,392,5,1960
45464,12649,1225,164,5,820
45465,12650,820,67,1,67
45466,12650,874,263,7,1841
45467,12651,855,223,4,892
45468,12651,732,492,5,2460
45469,12651,266,86,6,516
45470,12651,160,437,4,1748
45471,12652,596,26,5,130
45472,12652,695,443,8,3544
45473,12652,506,395,4,1580
45474,12652,174,471,8,3768
45475,12652,55,453,10,4530
45476,12653,513,442,9,3978
45477,12653,1249,461,4,1844
45478,12653,1005,24,10,240
45479,12654,654,411,10,4110
45480,12654,837,111,5,555
45481,12654,937,148,9,1332
45482,12654,972,479,3,1437
45483,12655,179,314,1,314
45484,12655,615,223,2,446
45485,12655,146,347,1,347
45486,12655,76,357,9,3213
45487,12655,1030,138,9,1242
45488,12656,603,270,2,540
45489,12656,516,102,2,204
45490,12657,158,414,1,414
45491,12657,686,217,9,1953
45492,12657,1192,343,4,1372
45493,12657,619,407,4,1628
45494,12657,1217,465,2,930
45495,12658,398,266,3,798
45496,12658,813,219,2,438
45497,12659,106,360,10,3600
45498,12659,24,222,7,1554
45499,12659,1082,200,2,400
45500,12660,1067,113,1,113
45501,12660,751,76,4,304
45502,12661,193,160,10,1600
45503,12661,229,110,7,770
45504,12662,728,106,5,530
45505,12662,719,156,7,1092
45506,12662,568,247,7,1729
45507,12662,1242,354,4,1416
45508,12662,45,385,5,1925
45509,12663,144,298,10,2980
45510,12663,2,91,7,637
45511,12663,16,13,10,130
45512,12664,291,258,8,2064
45513,12664,390,466,2,932
45514,12665,1171,379,10,3790
45515,12665,1031,152,5,760
45516,12665,646,212,8,1696
45517,12665,382,178,5,890
45518,12666,291,497,4,1988
45519,12666,750,426,9,3834
45520,12666,362,415,7,2905
45521,12667,377,175,9,1575
45522,12667,569,187,6,1122
45523,12667,631,423,6,2538
45524,12668,764,358,3,1074
45525,12668,297,351,4,1404
45526,12668,459,85,9,765
45527,12668,501,289,2,578
45528,12669,596,186,2,372
45529,12669,414,457,7,3199
45530,12669,490,429,6,2574
45531,12669,104,377,9,3393
45532,12669,390,11,8,88
45533,12670,584,411,7,2877
45534,12670,599,122,7,854
45535,12670,98,126,7,882
45536,12670,690,239,1,239
45537,12670,764,320,9,2880
45538,12671,313,61,3,183
45539,12671,982,499,7,3493
45540,12671,108,174,5,870
45541,12672,55,475,6,2850
45542,12672,561,422,8,3376
45543,12673,392,141,3,423
45544,12673,1132,10,4,40
45545,12673,1084,285,3,855
45546,12673,779,112,4,448
45547,12674,976,442,2,884
45548,12674,146,367,1,367
45549,12675,1033,297,5,1485
45550,12675,712,330,3,990
45551,12675,108,102,10,1020
45552,12675,895,439,2,878
45553,12676,541,42,1,42
45554,12676,930,178,2,356
45555,12676,602,210,3,630
45556,12676,1148,310,3,930
45557,12677,805,388,4,1552
45558,12677,879,121,5,605
45559,12677,1025,163,1,163
45560,12677,454,171,2,342
45561,12677,338,489,5,2445
45562,12678,819,282,10,2820
45563,12678,947,53,7,371
45564,12679,392,337,4,1348
45565,12679,1079,190,8,1520
45566,12680,1181,282,1,282
45567,12680,271,242,6,1452
45568,12680,569,193,4,772
45569,12680,384,156,3,468
45570,12680,1172,244,4,976
45571,12681,717,323,10,3230
45572,12681,883,249,3,747
45573,12681,302,151,2,302
45574,12681,702,10,5,50
45575,12682,1088,92,8,736
45576,12682,344,286,9,2574
45577,12682,1230,441,9,3969
45578,12682,1172,424,6,2544
45579,12682,209,394,1,394
45580,12683,1143,167,7,1169
45581,12683,19,342,4,1368
45582,12683,462,364,6,2184
45583,12684,489,116,8,928
45584,12684,500,249,2,498
45585,12685,387,205,6,1230
45586,12685,424,125,6,750
45587,12685,681,174,3,522
45588,12685,815,26,8,208
45589,12685,756,462,1,462
45590,12686,973,122,7,854
45591,12686,703,318,5,1590
45592,12686,733,246,10,2460
45593,12687,905,281,1,281
45594,12687,315,401,1,401
45595,12687,173,47,2,94
45596,12688,1253,420,5,2100
45597,12688,1212,189,4,756
45598,12688,605,467,6,2802
45599,12688,1030,492,9,4428
45600,12688,4,305,1,305
45601,12689,105,30,6,180
45602,12689,500,118,8,944
45603,12689,315,443,3,1329
45604,12690,1055,49,4,196
45605,12690,587,218,2,436
45606,12690,767,484,8,3872
45607,12690,603,445,7,3115
45608,12690,234,80,6,480
45609,12691,278,143,7,1001
45610,12691,122,141,6,846
45611,12691,845,214,8,1712
45612,12691,299,308,3,924
45613,12692,443,99,10,990
45614,12692,1155,471,1,471
45615,12692,219,76,6,456
45616,12692,1012,122,4,488
45617,12692,584,41,5,205
45618,12693,359,182,3,546
