order_id,customer_id,order_date,delivery_date
12960,5835,2022-03-07,2023-09-28
12961,5835,2020-02-27,2023-03-14
12962,5835,2022-03-26,2023-10-06
12963,5836,2021-09-09,2023-04-21
12964,5837,2022-09-27,2023-05-18
12965,5838,2021-08-03,2023-10-07
12966,5838,2022-05-30,2023-04-01
12967,5838,2022-12-06,2023-09-28
12968,5838,2020-10-07,2023-08-18
12969,5839,2022-09-03,2023-01-24
12970,5839,2021-05-31,2023-10-31
12971,5839,2020-05-03,2023-02-11
12972,5839,2022-09-13,2023-06-01
12973,5840,2022-10-17,2023-03-17
12974,5840,2022-04-24,2023-01-22
12975,5840,2021-12-02,2023-02-12
12976,5840,2020-06-17,2023-04-26
12977,5841,2021-09-24,2023-10-10
12978,5841,2020-09-20,2023-05-03
12979,5842,2020-06-15,2023-12-12
12980,5842,2020-05-25,2023-10-20
12981,5842,2020-09-17,2023-07-28
12982,5843,2022-08-16,2023-07-25
12983,5843,2022-02-09,2023-01-29
12984,5843,2022-05-16,2023-12-25
12985,5844,2020-03-17,2023-01-28
12986,5844,2021-01-27,2023-12-17
12987,5844,2021-07-14,2023-10-08
12988,5844,2022-11-02,2023-06-30
12989,5845,2022-08-17,2023-06-28
12990,5846,2022-02-03,2023-09-19
12991,5846,2020-10-12,2023-04-01
12992,5847,2021-06-12,2023-11-28
12993,5847,2022-07-16,2023-02-08
12994,5847,2020-04-09,2023-06-05
12995,5847,2022-07-11,2023-05-18
12996,5848,2021-01-20,2023-11-13
12997,5848,2021-12-11,2023-11-06
12998,5849,2021-09-23,2023-03-03
12999,5849,2020-09-01,2023-02-14
13000,5849,2022-07-14,2023-05-11
13001,5850,2022-05-07,2023-11-01
13002,5851,2021-04-14,2023-02-03
13003,5851,2020-12-28,2023-05-08
13004,5851,2021-12-12,2023-09-17
13005,5852,2021-08-02,2023-12-10
13006,5852,2022-02-15,2023-09-21
13007,5852,2021-12-03,2023-08-06
13008,5852,2022-10-15,2023-09-17
13009,5853,2022-01-21,2023-09-05
13010,5853,2021-07-05,2023-01-13
13011,5853,2020-10-20,2023-08-02
13012,5853,2022-01-26,2023-07-03
13013,5854,2022-04-22,2023-01-31
13014,5855,2021-04-13,2023-06-01
13015,5855,2022-03-03,2023-01-05
13016,5855,2022-03-02,2023-07-27
13017,5855,2020-05-16,2023-01-08
13018,5856,2022-03-24,2023-08-27
13019,5856,2020-08-13,2023-04-25
13020,5856,2021-03-11,2023-02-03
13021,5856,2022-02-05,2023-12-05
13022,5857,2021-10-06,2023-03-31
13023,5858,2022-12-04,2023-11-25
13024,5858,2022-04-03,2023-12-27
13025,5858,2022-11-02,2023-02-25
13026,5858,2020-05-20,2023-09-19
13027,5859,2021-04-24,2023-09-25
13028,5859,2020-06-12,2023-09-16
13029,5859,2022-02-18,2023-03-18
13030,5860,2021-10-25,2023-03-01
13031,5860,2020-03-17,2023-12-23
13032,5860,2022-02-28,2023-10-23
13033,5861,2022-06-27,2023-10-12
13034,5861,2020-03-02,2023-05-27
13035,5861,2020-02-16,2023-06-23
13036,5862,2021-05-02,2023-12-17
13037,5862,2021-06-16,2023-12-27
13038,5862,2022-05-28,2023-08-03
13039,5862,2020-09-03,2023-05-01
13040,5863,2020-10-31,2023-01-12
13041,5863,2020-10-04,2023-11-24
13042,5863,2021-01-11,2023-06-21
13043,5863,2022-03-31,2023-01-03
13044,5864,2022-08-24,2023-03-19
13045,5865,2020-02-23,2023-03-28
13046,5865,2022-09-06,2023-07-30
13047,5865,2021-04-18,2023-12-27
13048,5866,2021-11-08,2023-01-03
13049,5867,2020-04-12,2023-05-16
13050,5868,2022-10-06,2023-03-04
13051,5869,2022-01-07,2023-12-30
13052,5869,2021-04-12,2023-09-11
13053,5870,2021-07-16,2023-07-26
13054,5870,2021-06-26,2023-03-18
13055,5870,2021-10-11,2023-06-21
13056,5870,2020-08-26,2023-12-28
13057,5871,2022-12-30,2023-11-26
13058,5871,2020-03-11,2023-09-28
13059,5871,2020-01-19,2023-09-16
13060,5871,2022-11-22,2023-06-03
13061,5872,2020-02-21,2023-01-16
13062,5873,2021-05-27,2023-09-01
13063,5873,2022-04-02,2023-04-23
13064,5874,2022-12-17,2023-09-04
13065,5874,2022-12-03,2023-10-25
13066,5874,2021-01-12,2023-06-22
13067,5875,2022-09-24,2023-04-16
13068,5875,2021-08-14,2023-02-13
13069,5875,2020-03-07,2023-09-03
13070,5875,2022-04-07,2023-06-27
13071,5876,2020-04-25,2023-03-31
13072,5876,2022-12-27,2023-03-08
13073,5876,2020-01-04,2023-05-29
13074,5876,2021-08-01,2023-01-12
13075,5877,2022-10-29,2023-07-28
13076,5877,2021-10-10,2023-04-06
13077,5877,2021-12-28,2023-07-31
13078,5877,2021-01-10,2023-09-01
13079,5878,2020-01-19,2023-06-04
13080,5879,2021-12-07,2023-06-23
13081,5880,2022-06-23,2023-12-19
13082,5881,2020-04-16,2023-12-21
13083,5881,2020-05-17,2023-05-16
13084,5882,2020-01-12,2023-10-27
13085,5882,2021-07-05,2023-02-01
13086,5882,2022-11-13,2023-08-16
13087,5882,2021-04-17,2023-09-10
13088,5883,2021-07-31,2023-08-04
13089,5884,2022-09-14,2023-06-20
13090,5884,2021-11-29,2023-06-10
13091,5885,2020-03-24,2023-11-17
13092,5886,2020-08-10,2023-08-12
13093,5886,2021-02-14,2023-02-27
13094,5886,2021-07-30,2023-07-15
13095,5887,2022-12-10,2023-10-10
13096,5887,2022-10-01,2023-05-20
13097,5888,2020-10-17,2023-12-11
13098,5888,2020-07-16,2023-11-05
13099,5889,2020-08-12,2023-06-18
13100,5889,2021-04-11,2023-02-09
13101,5889,2022-03-09,2023-09-10
13102,5889,2021-10-29,2023-05-27
13103,5890,2020-06-06,2023-11-30
13104,5890,2021-08-06,2023-11-26
13105,5890,2022-04-17,2023-06-27
13106,5891,2021-07-15,2023-03-11
13107,5891,2021-12-30,2023-07-26
13108,5891,2021-06-22,2023-04-18
13109,5891,2021-11-22,2023-12-26
13110,5892,2020-10-07,2023-10-15
13111,5892,2022-02-20,2023-05-10
13112,5892,2022-02-07,2023-12-21
13113,5893,2022-07-09,2023-11-02
13114,5894,2020-02-07,2023-12-25
13115,5894,2020-03-11,2023-03-28
13116,5895,2022-06-25,2023-08-24
13117,5895,2020-08-31,2023-03-08
13118,5896,2021-12-14,2023-10-12
13119,5896,2021-11-11,2023-07-23
13120,5897,2021-08-28,2023-10-11
13121,5898,2022-11-22,2023-11-06
13122,5899,2021-07-08,2023-12-10
13123,5899,2020-11-09,2023-09-18
13124,5899,2020-12-18,2023-12-31
13125,5899,2020-08-14,2023-02-02
13126,5900,2021-12-17,2023-11-02
13127,5901,2020-05-23,2023-04-16
13128,5902,2021-03-05,2023-05-10
13129,5902,2020-04-06,2023-06-18
13130,5902,2021-08-27,2023-10-05
13131,5903,2022-04-02,2023-12-27
13132,5903,2022-02-20,2023-12-26
13133,5904,2022-04-08,2023-03-06
13134,5905,2020-06-26,2023-10-07
13135,5906,2020-08-28,2023-03-08
13136,5906,2021-07-10,2023-07-27
13137,5907,2022-03-10,2023-02-19
13138,5907,2021-05-23,2023-03-27
13139,5907,2021-01-02,2023-05-29
13140,5907,2022-03-25,2023-12-03
13141,5908,2022-04-12,2023-04-01
13142,5908,2021-07-11,2023-05-28
13143,5908,2021-10-07,2023-08-23
13144,5909,2022-12-29,2023-11-02
13145,5909,2020-01-27,2023-01-16
13146,5909,2020-04-23,2023-10-30
13147,5910,2022-02-17,2023-02-26
13148,5910,2021-10-28,2023-01-15
13149,5910,2021-08-09,2023-09-26
13150,5911,2020-04-08,2023-07-11
13151,5911,2022-01-15,2023-06-01
13152,5911,2022-10-07,2023-04-09
13153,5912,2022-03-17,2023-08-27
13154,5912,2022-09-01,2023-08-08
13155,5912,2020-01-20,2023-05-01
13156,5912,2021-07-22,2023-08-30
13157,5913,2020-04-01,2023-11-07
13158,5913,2020-03-31,2023-08-16
13159,5913,2022-07-03,2023-04-01
13160,5914,2022-06-27,2023-06-24
13161,5914,2021-08-01,2023-09-05
13162,5914,2021-03-16,2023-09-15
13163,5915,2022-01-14,2023-05-18
13164,5915,2021-02-02,2023-03-05
13165,5915,2021-09-16,2023-06-21
13166,5915,2021-02-04,2023-02-22
13167,5916,2020-07-02,2023-07-23
13168,5916,2021-08-21,2023-03-24
13169,5916,2022-06-06,2023-12-06
13170,5917,2022-11-08,2023-02-15
13171,5918,2021-03-07,2023-12-06
13172,5918,2022-06-12,2023-11-03
13173,5919,2022-12-20,2023-08-25
13174,5919,2022-08-27,2023-10-19
13175,5919,2020-08-26,2023-05-13
13176,5919,2022-07-12,2023-05-07
13177,5920,2020-11-02,2023-11-08
13178,5921,2020-04-18,2023-10-08
13179,5921,2021-07-11,2023-01-24
13180,5921,2022-07-09,2023-10-07
13181,5922,2021-10-20,2023-12-11
13182,5922,2021-06-16,2023-01-08
13183,5923,2020-09-02,2023-10-02
13184,5923,2020-06-11,2023-05-10
13185,5923,2021-05-06,2023-10-26
13186,5923,2020-03-05,2023-01-19
13187,5924,2021-03-23,2023-07-05
13188,5924,2022-11-26,2023-10-07
13189,5924,2022-08-08,2023-11-29
13190,5925,2021-04-14,2023-03-04
13191,5926,2022-01-05,2023-05-30
13192,5926,2022-06-16,2023-02-16
13193,5927,2022-04-23,2023-05-17
13194,5928,2021-04-22,2023-09-10
13195,5929,2022-07-08,2023-05-19
13196,5929,2021-12-20,2023-10-27
13197,5929,2021-02-09,2023-09-20
13198,5929,2020-07-10,2023-07-29
13199,5930,2020-07-14,2023-11-08
13200,5930,2022-12-27,2023-05-29
13201,5930,2021-12-10,2023-04-04
13202,5931,2021-04-01,2023-08-28
13203,5931,2022-05-30,2023-11-14
13204,5931,2022-11-22,2023-12-16
13205,5932,2021-05-29,2023-10-10
13206,5932,2022-07-22,2023-08-04
13207,5932,2020-06-04,2023-12-23
13208,5933,2022-02-13,2023-10-05
13209,5934,2020-07-15,2023-09-28
13210,5934,2022-03-05,2023-03-27
13211,5934,2022-11-03,2023-02-14
13212,5934,2020-11-10,2023-01-19
13213,5935,2021-02-20,2023-10-18
13214,5936,2020-07-15,2023-09-12
13215,5936,2022-02-17,2023-04-26
13216,5937,2021-04-16,2023-03-22
13217,5937,2022-04-08,2023-04-15
13218,5937,2022-08-21,2023-04-05
13219,5938,2021-07-06,2023-04-04
13220,5939,2020-03-09,2023-10-28
13221,5939,2021-03-01,2023-12-15
13222,5940,2022-01-26,2023-06-12
13223,5940,2020-05-15,2023-04-09
13224,5940,2022-06-10,2023-07-10
13225,5941,2021-06-07,2023-05-14
13226,5941,2021-06-06,2023-03-19
13227,5941,2022-07-30,2023-10-11
13228,5942,2020-10-19,2023-11-26
13229,5942,2021-07-12,2023-09-23
13230,5942,2022-07-24,2023-03-26
13231,5943,2021-09-13,2023-12-24
13232,5943,2020-02-06,2023-08-28
13233,5943,2021-02-24,2023-05-14
13234,5943,2022-05-27,2023-12-12
13235,5944,2020-07-26,2023-11-25
13236,5944,2021-08-18,2023-07-18
13237,5945,2021-03-24,2023-04-21
13238,5945,2022-04-01,2023-09-16
13239,5945,2021-10-17,2023-08-21
13240,5946,2022-09-19,2023-03-09
13241,5947,2020-05-26,2023-03-24
13242,5947,2022-12-22,2023-12-31
13243,5947,2020-04-15,2023-05-31
13244,5947,2021-06-18,2023-01-28
13245,5948,2022-12-17,2023-03-28
13246,5949,2022-05-18,2023-03-19
13247,5949,2022-04-15,2023-04-20
13248,5949,2021-12-21,2023-04-23
13249,5949,2021-08-23,2023-08-02
13250,5950,2020-10-21,2023-12-08
13251,5951,2020-04-29,2023-07-08
13252,5951,2022-09-06,2023-06-25
13253,5951,2020-12-29,2023-05-08
13254,5951,2021-11-19,2023-08-20
13255,5952,2020-11-27,2023-10-08
13256,5952,2021-06-11,2023-11-10
13257,5953,2020-10-08,2023-06-11
13258,5953,2020-05-07,2023-11-07
13259,5954,2022-02-06,2023-02-02
13260,5955,2021-02-08,2023-07-09
13261,5955,2020-04-15,2023-11-09
13262,5956,2022-05-08,2023-06-03
13263,5956,2022-10-09,2023-01-18
13264,5956,2020-01-19,2023-04-30
13265,5957,2020-06-03,2023-08-24
13266,5957,2021-03-12,2023-02-04
13267,5957,2020-11-15,2023-08-22
13268,5957,2022-12-04,2023-05-18
13269,5958,2021-12-31,2023-07-20
13270,5958,2020-02-16,2023-01-08
13271,5958,2021-06-02,2023-07-13
13272,5959,2022-09-08,2023-05-20
13273,5959,2022-03-10,2023-06-25
13274,5959,2021-05-16,2023-04-24
13275,5960,2022-01-05,2023-08-01
13276,5961,2021-10-28,2023-09-04
13277,5961,2022-08-11,2023-10-02
13278,5961,2020-01-19,2023-04-13
13279,5962,2022-10-18,2023-03-27
13280,5962,2020-12-30,2023-05-09
13281,5962,2021-11-01,2023-05-24
13282,5962,2021-07-16,2023-05-26
13283,5963,2022-01-15,2023-11-17
13284,5963,2021-04-07,2023-05-17
13285,5963,2022-04-24,2023-09-28
13286,5963,2020-03-16,2023-08-02
13287,5964,2021-02-22,2023-05-01
13288,5964,2020-01-07,2023-10-14
13289,5965,2022-09-12,2023-12-24
13290,5966,2022-06-08,2023-06-24
13291,5966,2022-06-27,2023-06-21
13292,5966,2020-01-22,2023-12-14
13293,5966,2022-12-23,2023-10-06
13294,5967,2022-04-22,2023-05-16
13295,5967,2020-04-30,2023-06-12
13296,5967,2022-12-03,2023-03-15
13297,5968,2020-02-12,2023-03-11
13298,5968,2021-05-08,2023-02-14
13299,5968,2021-03-09,2023-08-18
13300,5969,2022-05-29,2023-06-01
13301,5969,2020-06-23,2023-03-11
13302,5970,2022-08-22,2023-11-20
13303,5970,2020-03-30,2023-03-09
13304,5970,2020-11-14,2023-05-18
13305,5970,2021-09-11,2023-05-03
13306,5971,2021-09-09,2023-02-11
13307,5971,2020-05-25,2023-01-22
13308,5971,2020-06-29,2023-04-11
13309,5971,2021-02-26,2023-07-07
13310,5972,2020-07-30,2023-08-16
13311,5972,2022-10-23,2023-07-11
13312,5972,2022-09-23,2023-08-17
13313,5972,2021-01-27,2023-01-17
13314,5973,2020-05-24,2023-03-21
13315,5974,2020-09-25,2023-02-21
13316,5974,2020-10-21,2023-12-27
13317,5974,2021-01-18,2023-01-28
13318,5975,2021-09-09,2023-01-11
13319,5976,2021-07-12,2023-03-16
13320,5976,2022-11-13,2023-02-24
13321,5976,2021-11-02,2023-10-19
13322,5977,2021-04-23,2023-10-10
13323,5978,2021-11-27,2023-04-22
13324,5978,2020-07-06,2023-08-23
13325,5978,2022-03-05,2023-11-04
13326,5979,2021-02-28,2023-12-04
13327,5979,2020-11-27,2023-02-09
13328,5980,2022-04-24,2023-03-10
13329,5980,2021-07-15,2023-05-04
13330,5980,2020-08-14,2023-05-17
13331,5981,2022-03-01,2023-06-08
13332,5981,2022-10-07,2023-08-11
13333,5981,2021-10-15,2023-05-12
13334,5982,2022-04-10,2023-09-21
13335,5982,2022-01-12,2023-09-11
13336,5983,2022-09-05,2023-05-26
13337,5983,2020-05-13,2023-09-06
13338,5983,2021-04-21,2023-12-29
13339,5984,2021-03-23,2023-03-15
13340,5985,2020-07-27,2023-01-07
13341,5985,2022-03-04,2023-02-04
13342,5985,2020-05-10,2023-05-04
13343,5986,2022-06-23,2023-02-08
13344,5986,2022-08-08,2023-07-15
13345,5986,2022-08-28,2023-10-17
13346,5987,2022-12-07,2023-09-09
13347,5987,2020-09-06,2023-01-14
13348,5987,2021-11-11,2023-01-30
13349,5987,2022-06-23,2023-03-22
13350,5988,2020-01-24,2023-02-10
13351,5988,2022-02-05,2023-05-16
13352,5988,2022-03-13,2023-09-09
13353,5988,2020-07-21,2023-06-25
13354,5989,2022-01-28,2023-11-26
13355,5989,2022-04-28,2023-07-30
13356,5989,2022-10-22,2023-01-07
13357,5990,2021-11-01,2023-05-28
13358,5991,2022-04-24,2023-04-21
13359,5992,2020-01-16,2023-06-21
13360,5992,2021-12-08,2023-06-19
13361,5992,2021-07-18,2023-05-22
13362,5992,2021-01-25,2023-04-19
13363,5993,2020-02-24,2023-11-02
13364,5994,2021-04-14,2023-03-18
13365,5994,2021-05-23,2023-09-28
13366,5994,2022-08-27,2023-01-25
13367,5995,2022-10-23,2023-12-13
13368,5995,2021-08-08,2023-03-15
13369,5995,2020-10-14,2023-12-28
13370,5995,2022-06-19,2023-09-08
13371,5996,2020-04-27,2023-12-18
13372,5996,2020-10-04,2023-10-06
13373,5997,2021-08-10,2023-10-26
13374,5997,2021-01-07,2023-09-24
13375,5997,2021-09-17,2023-09-25
13376,5998,2022-05-11,2023-03-03
13377,5998,2022-04-22,2023-09-20
13378,5999,2020-02-26,2023-06-15
13379,5999,2022-11-13,2023-08-17
13380,6000,2022-08-28,2023-01-06
13381,6000,2020-03-30,2023-10-31
13382,6000,2022-06-26,2023-10-11
13383,6001,2021-05-05,2023-08-22
13384,6001,2020-02-13,2023-03-28
13385,6001,2021-06-26,2023-06-20
13386,6001,2020-06-10,2023-05-10
13387,6002,2022-02-12,2023-01-24
13388,6002,2020-07-18,2023-08-26
13389,6002,2020-07-06,2023-07-08
13390,6002,2020-05-12,2023-07-23
13391,6003,2022-09-09,2023-09-30
13392,6003,2021-12-18,2023-05-22
13393,6003,2020-12-23,2023-05-02
13394,6003,2020-05-06,2023-06-08
13395,6004,2022-02-08,2023-07-03
13396,6004,2020-05-30,2023-04-19
13397,6004,2022-05-05,2023-12-12
13398,6005,2022-04-28,2023-02-12
13399,6005,2022-10-24,2023-07-26
13400,6006,2020-07-03,2023-06-05
13401,6007,2022-08-18,2023-04-11
13402,6007,2022-02-05,2023-08-02
13403,6007,2022-10-20,2023-12-06
13404,6008,2022-04-03,2023-11-25
13405,6008,2020-08-21,2023-11-16
13406,6008,2020-12-11,2023-10-26
13407,6008,2020-09-02,2023-11-01
13408,6009,2021-10-18,2023-11-24
13409,6009,2022-05-01,2023-05-24
13410,6009,2021-06-09,2023-04-07
13411,6010,2022-12-17,2023-03-05
13412,6010,2020-06-25,2023-12-21
13413,6010,2021-02-15,2023-07-27
13414,6011,2021-07-11,2023-06-21
13415,6011,2021-11-14,2023-01-07
13416,6012,2022-06-08,2023-09-30
13417,6013,2021-03-26,2023-10-04
13418,6013,2021-06-02,2023-06-12
13419,6013,2021-11-26,2023-01-16
13420,6013,2020-12-26,2023-04-14
13421,6014,2021-05-16,2023-06-03
13422,6014,2021-10-17,2023-09-02
13423,6014,2022-04-07,2023-10-14
13424,6014,2022-06-19,2023-04-16
13425,6015,2021-05-26,2023-05-23
13426,6015,2022-04-16,2023-01-21
13427,6015,2021-06-12,2023-05-14
13428,6016,2020-07-28,2023-11-15
13429,6016,2020-01-20,2023-11-25
13430,6017,2020-11-15,2023-03-25
13431,6018,2021-06-12,2023-12-09
13432,6018,2022-11-09,2023-09-17
13433,6018,2021-09-24,2023-05-23
13434,6019,2021-12-29,2023-07-16
13435,6020,2021-10-06,2023-09-13
13436,6021,2022-06-24,2023-02-15
13437,6021,2021-09-08,2023-09-28
13438,6022,2020-09-03,2023-10-22
13439,6023,2020-02-02,2023-04-22
13440,6024,2020-12-30,2023-12-20
13441,6025,2020-11-23,2023-08-17
13442,6025,2020-01-25,2023-05-13
13443,6025,2021-08-01,2023-07-26
13444,6026,2021-12-08,2023-09-04
13445,6026,2021-09-11,2023-02-15
13446,6026,2021-08-26,2023-04-23
13447,6026,2020-04-15,2023-07-14
13448,6027,2022-10-01,2023-03-07
13449,6027,2022-08-26,2023-09-10
13450,6027,2022-12-03,2023-06-05
13451,6027,2020-03-19,2023-03-22
13452,6028,2022-08-23,2023-12-25
13453,6028,2021-06-22,2023-06-07
13454,6029,2022-06-01,2023-04-12
13455,6029,2020-06-25,2023-09-06
13456,6029,2022-07-17,2023-04-26
13457,6030,2020-12-10,2023-05-11
13458,6030,2020-05-03,2023-08-10
13459,6030,2022-03-29,2023-06-22
13460,6031,2022-12-11,2023-10-31
13461,6031,2021-09-14,2023-10-03
13462,6031,2021-08-09,2023-09-28
13463,6032,2020-05-26,2023-09-29
13464,6032,2020-01-17,2023-11-03
13465,6032,2021-03-21,2023-11-12
13466,6033,2022-06-01,2023-03-23
13467,6033,2020-10-05,2023-01-23
13468,6033,2021-12-05,2023-07-03
13469,6034,2020-05-01,2023-05-03
13470,6034,2021-01-27,2023-03-31
13471,6034,2021-10-13,2023-08-23
13472,6035,2020-07-20,2023-08-16
13473,6035,2021-05-26,2023-09-26
13474,6035,2022-07-21,2023-06-04
13475,6036,2020-12-16,2023-10-20
13476,6036,2020-11-23,2023-10-16
13477,6036,2021-12-25,2023-06-26
13478,6037,2021-04-06,2023-01-05
13479,6037,2022-02-11,2023-03-02
13480,6037,2020-12-21,2023-03-24
13481,6038,2020-02-13,2023-03-17
13482,6038,2022-10-13,2023-05-12
13483,6039,2021-06-10,2023-12-15
13484,6040,2020-05-09,2023-07-08
13485,6040,2021-06-16,2023-05-23
13486,6040,2021-05-14,2023-12-07
13487,6040,2021-10-18,2023-04-28
13488,6041,2022-11-25,2023-07-16
13489,6041,2021-11-13,2023-06-02
13490,6041,2022-09-15,2023-03-22
13491,6041,2021-03-03,2023-09-26
13492,6042,2020-07-26,2023-02-16
13493,6043,2021-08-03,2023-11-11
13494,6044,2020-01-14,2023-07-24
13495,6044,2021-09-26,2023-12-16
13496,6045,2021-06-27,2023-03-20
13497,6045,2021-01-13,2023-04-09
13498,6046,2020-07-03,2023-08-12
13499,6047,2020-02-13,2023-08-28
13500,6047,2020-06-10,2023-07-08
13501,6047,2022-07-18,2023-08-06
13502,6047,2022-07-14,2023-10-28
13503,6048,2022-05-07,2023-05-11
13504,6049,2022-10-11,2023-09-16
13505,6049,2022-05-29,2023-05-26
13506,6050,2020-06-17,2023-05-06
13507,6050,2020-05-01,2023-01-21
13508,6051,2020-11-19,2023-11-18
13509,6051,2022-07-01,2023-03-08
13510,6051,2020-02-01,2023-03-17
13511,6051,2020-12-05,2023-10-28
13512,6052,2020-02-07,2023-03-26
13513,6052,2022-07-17,2023-01-14
13514,6052,2022-05-22,2023-05-15
13515,6052,2020-02-07,2023-08-15
13516,6053,2020-07-03,2023-03-10
13517,6053,2021-07-29,2023-11-06
13518,6053,2022-02-22,2023-10-25
13519,6054,2020-03-06,2023-08-21
13520,6054,2020-08-13,2023-05-19
13521,6054,2021-11-21,2023-03-23
13522,6054,2022-12-20,2023-02-01
13523,6055,2020-08-27,2023-11-12
13524,6056,2022-02-17,2023-04-12
13525,6056,2021-03-14,2023-10-07
13526,6056,2020-04-04,2023-01-22
13527,6057,2021-10-11,2023-12-12
13528,6058,2022-11-13,2023-11-28
13529,6058,2022-08-26,2023-03-12
13530,6058,2021-11-11,2023-03-30
13531,6059,2021-04-11,2023-02-18
13532,6059,2022-06-23,2023-10-26
13533,6060,2022-04-14,2023-08-11
13534,6061,2022-08-19,2023-08-31
13535,6062,2020-12-25,2023-01-03
13536,6062,2021-12-29,2023-09-30
13537,6062,2021-12-13,2023-03-25
13538,6062,2021-02-17,2023-09-28
13539,6063,2022-05-22,2023-04-09
13540,6063,2022-05-27,2023-12-28
13541,6064,2021-11-18,2023-03-14
13542,6064,2022-01-23,2023-04-25
13543,6065,2022-11-18,2023-11-01
13544,6066,2020-06-28,2023-01-13
13545,6067,2022-03-14,2023-01-13
13546,6067,2022-11-11,2023-10-27
13547,6068,2020-02-25,2023-09-26
13548,6069,2020-03-31,2023-05-14
13549,6069,2020-07-16,2023-04-09
13550,6070,2020-09-17,2023-05-26
13551,6070,2022-04-01,2023-03-03
13552,6071,2021-11-08,2023-07-15
13553,6072,2022-01-03,2023-10-31
13554,6073,2021-12-23,2023-03-27
13555,6073,2020-09-25,2023-06-18
13556,6074,2022-04-17,2023-05-12
13557,6074,2021-10-13,2023-05-01
13558,6075,2021-12-31,2023-07-13
13559,6075,2020-03-01,2023-11-07
13560,6075,2020-06-16,2023-12-10
13561,6075,2021-03-25,2023-12-19
13562,6076,2021-12-30,2023-05-09
13563,6076,2020-03-08,2023-03-28
13564,6076,2022-06-01,2023-04-25
13565,6077,2021-11-29,2023-06-17
13566,6077,2022-12-06,2023-08-24
13567,6077,2020-09-20,2023-10-20
13568,6078,2022-01-28,2023-05-17
13569,6078,2021-08-18,2023-06-05
13570,6078,2022-09-05,2023-08-31
13571,6079,2020-04-11,2023-05-02
13572,6080,2021-10-04,2023-01-06
13573,6080,2020-02-11,2023-02-26
13574,6080,2021-08-25,2023-03-29
13575,6081,2020-05-08,2023-04-29
13576,6081,2022-08-05,2023-01-19
13577,6082,2021-02-10,2023-02-02
13578,6082,2022-08-15,2023-09-19
13579,6083,2021-07-15,2023-09-06
13580,6084,2022-02-01,2023-10-26
13581,6085,2022-05-26,2023-08-17
13582,6085,2021-04-28,2023-01-02
13583,6085,2020-04-01,2023-11-24
13584,6085,2022-02-23,2023-11-23
13585,6086,2021-04-20,2023-02-19
13586,6087,2020-03-30,2023-01-29
13587,6088,2022-11-11,2023-07-29
13588,6088,2022-04-09,2023-03-23
13589,6088,2021-02-08,2023-10-07
13590,6089,2020-05-31,2023-10-20
13591,6089,2022-05-26,2023-09-03
13592,6090,2021-11-28,2023-02-03
13593,6090,2021-04-06,2023-04-23
13594,6090,2021-08-11,2023-11-12
13595,6091,2022-03-16,2023-03-23
13596,6091,2022-02-11,2023-06-23
13597,6091,2020-05-08,2023-09-07
13598,6092,2021-05-14,2023-08-27
13599,6092,2021-06-01,2023-03-24
13600,6092,2020-12-16,2023-10-14
13601,6093,2020-09-26,2023-01-04
13602,6094,2022-09-24,2023-11-13
13603,6094,2022-10-22,2023-08-02
13604,6094,2021-02-26,2023-05-06
13605,6095,2021-09-13,2023-09-05
13606,6095,2020-11-10,2023-09-25
13607,6095,2020-07-24,2023-03-04
13608,6096,2021-10-22,2023-08-07
13609,6097,2021-03-09,2023-01-27
13610,6097,2022-02-18,2023-05-13
13611,6097,2020-10-06,2023-03-08
13612,6098,2021-08-04,2023-06-14
13613,6098,2022-05-11,2023-02-28
13614,6098,2021-05-26,2023-09-27
13615,6099,2022-12-14,2023-03-07
13616,6100,2021-12-13,2023-09-24
13617,6100,2022-03-18,2023-04-24
13618,6101,2022-09-27,2023-07-17
13619,6101,2022-06-09,2023-02-13
13620,6102,2020-11-28,2023-06-20
13621,6102,2022-04-25,2023-12-18
13622,6102,2022-07-15,2023-04-13
13623,6102,2022-07-17,2023-04-09
13624,6103,2020-09-17,2023-01-14
13625,6103,2022-06-22,2023-10-12
13626,6103,2020-07-18,2023-08-18
13627,6104,2020-10-13,2023-03-15
13628,6105,2020-02-22,2023-08-15
13629,6105,2022-05-28,2023-05-16
13630,6105,2021-09-26,2023-09-29
13631,6105,2022-10-16,2023-10-12
13632,6106,2020-10-19,2023-10-27
13633,6106,2020-07-10,2023-08-20
13634,6106,2022-09-19,2023-08-27
13635,6107,2021-02-26,2023-01-26
13636,6107,2022-01-30,2023-05-18
13637,6108,2022-03-21,2023-12-26
13638,6108,2020-05-15,2023-03-17
13639,6109,2021-03-09,2023-02-14
13640,6109,2021-02-24,2023-11-09
13641,6109,2022-05-17,2023-06-10
13642,6110,2020-10-16,2023-07-13
13643,6110,2021-12-26,2023-12-16
13644,6110,2022-07-28,2023-10-08
13645,6111,2021-08-22,2023-06-08
13646,6111,2020-03-04,2023-12-24
13647,6111,2021-12-06,2023-01-29
13648,6112,2022-11-16,2023-05-24
13649,6112,2020-04-27,2023-06-29
13650,6112,2022-12-17,2023-11-15
13651,6113,2021-04-26,2023-02-28
13652,6113,2021-06-14,2023-06-21
13653,6113,2020-02-11,2023-05-27
13654,6113,2022-12-04,2023-03-14
13655,6114,2020-11-20,2023-03-01
13656,6114,2021-06-04,2023-09-11
13657,6114,2021-05-18,2023-04-12
13658,6115,2020-07-02,2023-07-17
